trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
2019-07-25 17:19:39,4855488158131690372,fraud_Langworth LLC,personal_care,65.66,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,78e98c463023823fe7713261925ce0c7,1343236779,43.3053,-72.43167700000001,0,5156.0
2020-06-20 11:24:25,348253506557335,fraud_Friesen-D'Amore,gas_transport,55.42,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,75e36943b4652a7cf7ec648c04319520,1371727465,29.553732,-87.908013,0,
2019-09-28 00:57:33,60416207185,fraud_Brekke and Sons,gas_transport,50.35,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,3704378f13b136f77b102ccd0ce0537a,1348793853,43.426704,-107.903787,0,
2020-04-21 21:31:41,4364010865167176,"fraud_Greenfelder, Bartoletti and Davis",misc_net,4.54,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,14569200c274b234fab213711da64f69,1366579901,39.157545,-119.032069,0,
2020-03-01 22:25:04,675945690716,fraud_Abernathy and Sons,food_dining,9.03,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,3be4156cb60138ba63a8dfcf865cc7e2,1362176704,40.825955,-80.878844,0,44460.0
2020-06-05 14:04:26,503848303379,"fraud_Witting, Beer and Ernser",home,107.38,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,df30db10ca9dc8629db8677f6feb4278,1370441066,26.893681,-81.260968,0,
2020-01-22 22:31:01,30273037698427,fraud_Kiehn-Emmerich,grocery_pos,50.43,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,d3c5112991613eb18f19a384cd0bc01a,1358893861,36.03196,-91.275159,0,72440.0
2020-05-05 14:28:17,4761403817546679245,fraud_Dickinson Ltd,misc_pos,3.36,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,9bf776f6a5cf4e6e29944ba0574af039,1367764097,36.424386,-92.800602,0,72668.0
2019-03-01 23:41:15,4464457352619,fraud_Block Group,misc_pos,187.79,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,ea8db9bf6eb06db36dddee2286dc8968,1330645275,30.4332,-85.004757,0,32424.0
2020-06-12 21:13:24,4067137330196900,fraud_McCullough LLC,misc_pos,6.74,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,970e0b8a20f0ee6f6df3ed281af4027a,1371071604,33.406526,-88.14313299999999,0,35461.0
2020-01-04 18:06:34,3528407217576457,"fraud_Roberts, Ryan and Smith",personal_care,161.09,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,28679a58df1ad200c8e06d6e305d98a5,1357322794,36.679428,-83.262661,0,40815.0
2020-06-02 17:07:58,4512828414983801773,fraud_Gislason Group,misc_pos,48.01,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,47a1fea8419a483a1a531f0287ffb376,1370192878,39.055877,-79.62305,0,26269.0
2019-06-13 02:57:21,213148039875802,fraud_McGlynn-Heathcote,misc_net,17.32,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,3ba12618fa7690a5159e3700ea8fd981,1339556241,27.892987,-83.0908,0,
2019-07-02 16:47:27,370818583810103,fraud_Herzog Ltd,misc_pos,334.02,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,5a5cb8a9705cbb2c6336689902d59e38,1341247647,39.329668,-80.014032,0,26354.0
2019-03-06 15:16:29,6011231546538393,fraud_Waelchi Inc,kids_pets,13.66,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,7d595227b4b53e1a9b458e40b80ddca3,1331046989,40.144081,-73.78222,0,
2019-10-05 18:49:16,2703186189652095,fraud_Barrows PLC,shopping_pos,130.2,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,244d83931f82593fe50cfee877d8ccde,1349462956,35.7035,-80.89591800000001,0,28166.0
2020-04-12 07:51:32,4430881574719618,"fraud_Kutch, Hermiston and Farrell",gas_transport,61.42,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,f61da325d88869ab9c73987ef137137e,1365753092,39.496942,-106.77683799999998,0,
2019-12-15 00:29:52,4424338559877976,fraud_Cormier LLC,shopping_net,3.63,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,c4fb6424b046912282215ab2aebaddda,1355531392,40.042864,-83.50879300000001,0,43044.0
2019-12-29 12:29:56,4292902571056973207,"fraud_Nicolas, Hills and McGlynn",entertainment,44.43,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,3d329a2790c7a8a5dd65c3f50f5ee84a,1356784196,46.101854,-113.118896,0,59711.0
2019-03-01 02:09:28,584673555952,fraud_Durgan-Auer,misc_net,16.92,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,74015e1863a1c51881a60aa2c207d5a3,1330567768,46.875558000000005,-100.368164,0,58572.0
2019-01-13 10:54:25,3561963695236764,fraud_Koepp-Parker,grocery_pos,102.76,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,29f93a8b71d563a79522aa2c003983a7,1326452065,41.730604,-71.422039,0,2888.0
2020-06-21 07:06:01,4319584480204988982,fraud_Kutch LLC,gas_transport,37.04,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,9c03e17df665299c5505117d07ff89da,1371798361,36.238831,-82.268117,0,37692.0
2020-02-02 16:30:33,30175986190993,fraud_Hamill-D'Amore,health_fitness,16.95,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,89f2832f24aac7da3f13c15821f2a9b2,1359822633,48.037816,-95.303716,0,
2019-12-24 02:59:05,343472729187663,fraud_Cummings LLC,gas_transport,44.58,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,6fa421ae20568ca5939f73ca86457120,1356317945,44.226077,-71.951775,0,3585.0
2019-10-15 16:35:47,3511378610369890,fraud_Wilkinson Ltd,entertainment,29.84,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,f1e4d2d1ea14abba0ec820b9dc582548,1350318947,34.411839,-87.24525,0,35650.0
2019-05-21 05:56:47,60427851591,fraud_Smith-Stokes,misc_pos,39.39,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,120c8b96a5a396b141b721818d8461e1,1337579807,36.091292,-99.974808,0,79046.0
2019-10-20 18:50:54,4010002218955876,fraud_Berge-Ullrich,home,27.33,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,bf3269c83cd3ab491a8d1ccb1b8a4b9d,1350759054,29.08976,-96.244135,0,77437.0
2020-06-06 18:09:20,6011109736646996,fraud_Fadel-Hilpert,health_fitness,12.61,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,3c570788147ff0156c13e406d745300a,1370542160,33.634725,-78.52645,0,
2019-08-04 18:24:23,4457732997086323466,fraud_Waelchi Inc,kids_pets,45.98,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,1604ab2da2d52ea3bbfc8cd0b3000af7,1344104663,37.56026,-121.530831,0,95377.0
2019-08-06 17:56:31,4933461930348832,"fraud_Mosciski, Ziemann and Farrell",shopping_net,7.64,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,f11bf27db467e995ba771010195045bd,1344275791,45.342769,-93.315363,0,55011.0
2020-06-06 20:32:03,4110266553600176127,"fraud_Cole, Hills and Jewess",home,75.46,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,747e13604702a9f6bd4ff8937a7e5be9,1370550723,34.447169,-90.185625,0,38670.0
2019-07-08 02:46:29,4841313716651064,fraud_Williamson LLC,misc_pos,36.76,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,7431218d8830fa4d760b7b759fcfe120,1341715589,43.920737,-72.615866,0,5061.0
2019-08-07 04:52:25,4220495028289516646,fraud_Bogisich Inc,grocery_pos,94.22,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,23e66c6fbe77c9f10b2a2cb45615fb8e,1344315145,32.992798,-117.794583,0,
2019-09-25 01:31:32,3590736522064285,fraud_McCullough LLC,misc_pos,62.92,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,c96c81b178c8e16226ff3d47c5b22287,1348536692,34.265512,-92.239138,0,71602.0
2019-05-15 20:43:27,6011504998544485,"fraud_Hintz, Bauch and Smith",health_fitness,65.76,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,da9882fc72eafe8ef8136b9ce1a52942,1337114607,32.317621,-86.653504,0,36752.0
2019-05-19 03:59:24,30175986190993,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1.12,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,95cc576dbbf9096c33fd00998fd2e31e,1337399964,48.332287,-96.179707,0,56738.0
2019-07-01 15:05:40,3524574586339330,fraud_Boyer PLC,shopping_net,60.26,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,4ae090be095bc63491dc6c145fdbbbca,1341155140,27.852014,-80.377789,0,32958.0
2019-12-24 07:32:15,3528231451607350,fraud_Prohaska-Murray,gas_transport,74.83,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,8b07fc28e0da9af41c423ac0e0c279c2,1356334335,39.251498,-75.91686800000001,0,21651.0
2020-05-25 06:07:59,577588686219,fraud_Bogisich Inc,grocery_pos,87.8,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,4f7db95acbd603022f7ba3918f7e52b0,1369462079,41.454981,-78.564621,0,15857.0
2019-05-29 15:28:19,3504178999463051,"fraud_Turcotte, Batz and Buckridge",health_fitness,9.98,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,bd7322aca47b0d2816939e78b6b5f4ee,1338305299,39.833459000000005,-83.197521,0,43146.0
2019-12-22 22:34:41,4586260469584,fraud_Fahey Inc,kids_pets,75.5,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,b8edd765ba0f032823e11f7a6c257f37,1356215681,41.117204,-95.631228,0,51571.0
2019-03-14 05:03:05,4364010865167176,"fraud_Stroman, Hudson and Erdman",gas_transport,76.12,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,5199f08e5e60f0784aed668d4fbee4f3,1331701385,39.863257,-119.250837,0,
2019-05-24 13:36:39,4433091568498503,fraud_Schumm PLC,health_fitness,4.42,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,8ef34278cb29ba121bc9161171fa1c35,1337866599,39.403538,-77.078203,0,21771.0
2019-11-16 08:28:11,4424338559877976,fraud_Berge LLC,gas_transport,59.0,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,fad2de2cf12c424752ebcac8574d0685,1353054491,41.669158,-83.745402,0,43617.0
2020-03-13 00:06:57,3531606252458308,fraud_Nienow PLC,entertainment,75.23,Juan,Taylor,M,7911 Campbell Crossing Apt. 725,Stoneham,MA,2180,42.4828,-71.0978,21437,Artist,1964-06-25,75005a8ac68afff17bb114322d525d0a,1363133217,42.501189,-70.31280500000001,0,
2019-07-01 15:06:56,2222157926772399,fraud_Waters-Cruickshank,health_fitness,51.65,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",1987-02-26,1296c8bf03bee0b80391e56a014797f5,1341155216,34.214846,-96.120102,0,74533.0
2020-05-14 14:42:48,180084576295055,"fraud_Roberts, Ryan and Smith",personal_care,78.49,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,4e161d03e1dcfa7dbb893f62f71419dc,1368542568,27.896347,-96.101455,0,
2020-02-10 12:13:15,4488258847705225890,"fraud_Moore, Williamson and Emmerich",home,74.04,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,c856fc2e8757422378ae71d516059b39,1360498395,33.111064,-81.56877,0,29836.0
2019-07-18 14:41:50,676308307625,"fraud_McCullough, Hudson and Schuster",food_dining,4.31,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,e7bf7ceb92205bb036a5967284abf41b,1342622510,39.485013,-119.76692,0,89502.0
2019-08-21 15:21:07,3514865930894695,fraud_Windler LLC,kids_pets,42.2,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,c5b0d5817a8a63fc04c3fb0127ec6772,1345562467,32.50399,-106.626908,0,88002.0
2020-05-29 15:20:14,375534208663984,fraud_Dare-Marvin,entertainment,74.53,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,9753a20f14e4331ca43bdf40f1a5e45c,1369840814,38.822018,-79.17368,0,26838.0
2019-12-30 19:04:32,38947654498698,fraud_Reynolds-Schinner,misc_pos,9.83,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,82a9e575551f7e75fd39f765faa33011,1356894272,38.697536,-82.180077,0,25502.0
2019-05-20 15:12:37,30026790933302,"fraud_Witting, Beer and Ernser",home,90.87,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,3f501c9477037efe8ac5f056842118ac,1337526757,32.469607,-91.404319,0,71232.0
2019-12-23 02:30:39,346273234529002,fraud_Hackett-Lueilwitz,grocery_pos,203.29,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,1522bcf0ec485b279d40efe0a5f7bc91,1356229839,37.171459000000006,-80.601474,0,24141.0
2019-07-28 00:02:30,30026790933302,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,87.3,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,eb8b630928e566bae9d09f1f913d19f5,1343433750,32.135738,-90.923826,0,
2020-03-10 22:47:19,3560797065840735,fraud_Jast-McDermott,shopping_pos,3.54,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,d40bb3fb9934ccf8a4c61730d855ae9a,1362955639,45.408827,-101.070557,0,57656.0
2019-10-19 08:04:27,4917187576956394,fraud_Bauch-Raynor,grocery_pos,191.72,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,58801a683051d348e9b9dbc2d0dbc3a6,1350633867,35.642247,-97.79788,0,73078.0
2019-08-11 12:12:44,6011893664860915,fraud_Bechtelar-Rippin,food_dining,11.95,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,2c94a2ec172454193b8a44343dfbf4ca,1344687164,40.360143,-104.430427,0,80644.0
2019-09-06 13:49:58,4451952084362894,fraud_Parker-Kunde,personal_care,72.34,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,c70c577281f15e7fa399356054215390,1346939398,34.521481,-102.334426,0,79027.0
2019-07-08 23:53:55,3559679414981506,fraud_Wilkinson LLC,personal_care,29.06,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,885f5c544fd6e6931d3d01b5a22adaad,1341791635,44.451774,-75.28254,0,13630.0
2019-10-25 06:50:46,4560395181594436016,"fraud_Harris, Gusikowski and Heaney",grocery_net,50.77,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,c86cc9c740d0794d6e4dc3c8229e876a,1351147846,39.753025,-122.567736,0,
2019-12-26 23:56:29,6011438889172900,fraud_Kerluke-Abshire,shopping_net,1.73,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,ca885a334cfe7dd8b04894af368407de,1356566189,33.790535,-90.601928,0,38737.0
2020-04-24 15:40:18,2712209726293386,fraud_Lynch-Wisozk,home,85.05,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,b4d230f5f186a15d035bfdb0cc6c5e17,1366818018,30.810793,-92.07821,0,71356.0
2019-04-22 07:08:04,4642894980163,"fraud_Jenkins, Hauck and Friesen",gas_transport,74.94,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,f1f45a020872fb0b9273bcf7a08992d4,1335078484,40.257911,-96.033692,0,68348.0
2019-02-14 08:06:53,30428204673351,"fraud_Casper, Hand and Zulauf",grocery_pos,110.16,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,3d0e3aae26f55b8d25f8ab73ed62feb3,1329206813,40.567712,-77.218385,0,17094.0
2020-03-24 20:59:12,345933964507467,fraud_Kuhic LLC,shopping_net,5.27,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,6a3a90e9902e50c8b5fa6ed53f6da7b4,1364158752,38.938943,-74.501237,0,
2019-07-01 03:47:18,213161869125933,fraud_Huels-Nolan,gas_transport,50.71,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,3a975584c804b4205d3155e23db64f96,1341114438,44.66894,-71.421614,0,3582.0
2019-06-22 13:50:33,4178097073221156,fraud_Emmerich-Rau,personal_care,153.83,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,1fe8dffc7064bc11db6792c5b108c8e4,1340373033,41.138319,-86.224801,0,46975.0
2020-03-23 15:32:31,3587044315915002,"fraud_Witting, Beer and Ernser",home,96.51,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,f0cf57e2fd356929523ab6ea3b6d96b3,1364052751,35.636529,-89.679699,0,38019.0
2019-04-15 18:34:17,375904527651269,fraud_Deckow-Dare,food_dining,53.22,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,9eea8ef5bb755502a8bf640fc22bbf5d,1334514857,40.926079,-98.545877,0,68824.0
2019-09-07 00:20:01,4681699462969,fraud_Heller-Abshire,grocery_net,52.79,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,fa7a777aa7c5125762391bf606ab85e3,1346977201,35.931624,-85.46798199999999,0,38583.0
2019-01-07 13:49:06,3556613125071656,"fraud_Goyette, Howell and Collier",shopping_pos,159.27,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,203a7b1a04fd0ec2a76cba352ca508e3,1325944146,29.572090000000003,-96.016215,0,77435.0
2019-12-23 05:44:06,6011381817520024,fraud_Stracke-Lemke,grocery_pos,121.03,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,eafdd7b599e0418b94bfa9ebffe2d04c,1356241446,42.541031,-104.669168,0,82219.0
2020-02-22 09:59:10,4956828990005111019,fraud_Roob LLC,grocery_net,66.56,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,deac22142abdf182d30acb71365db3ff,1361527150,39.703099,-75.017907,0,8094.0
2019-05-24 08:22:32,6573561108825071,fraud_Lynch Ltd,shopping_pos,8.71,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,ad8532d225c07b7fccc2ed46f9c0c827,1337847752,35.53532,-95.981711,0,74437.0
2019-11-09 20:53:08,30199621383748,fraud_Bednar PLC,kids_pets,23.97,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,b29aa1cbe1c53aa237b20631bf4cdd3c,1352494388,33.865744,-97.033056,0,73448.0
2020-03-16 20:08:45,3551217896304745,fraud_Schaefer Ltd,kids_pets,40.38,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,04f57e3a888687200e398e83f3ff697c,1363464525,43.510765,-73.798287,0,12885.0
2020-02-08 21:21:24,3585052663373890,fraud_Waters-Cruickshank,health_fitness,82.66,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,5f9899561be2b9a12ae1f98549da5ef3,1360358484,43.117404,-76.292107,0,13164.0
2019-04-22 16:27:07,4926376199189801,fraud_Schmidt-Larkin,home,56.47,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,03083167ee696db67b5e0b1bef2f0ebb,1335112027,36.704515,-92.365324,0,65784.0
2019-02-05 11:56:03,180058696935600,"fraud_Zieme, Bode and Dooley",gas_transport,73.21,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,2000-08-28,8f858cf1a9bdd641aae6f3d34f19cb18,1328442963,42.74216,-74.537787,0,12031.0
2019-12-15 17:26:24,213174467670432,fraud_Hammes-Beatty,kids_pets,81.34,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,2550225250d862354d431b0d46104ce2,1355592384,40.135824,-75.855412,0,19520.0
2020-01-07 03:54:21,3514897282719543,fraud_Gibson-Deckow,entertainment,2.16,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,211af197e36cdb560bf094187e7bb3ce,1357530861,43.044951,-78.15572900000001,0,14058.0
2019-03-11 16:22:15,4092452671396169678,"fraud_Reichel, Bradtke and Blanda",travel,7.81,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,84a6423cba244d99eb0ef8a955b07c6d,1331482935,33.911324,-77.746403,0,
2020-01-19 15:38:25,3524574586339330,fraud_Medhurst Inc,home,4.98,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,b36f61f5ba4c7d34271a70751dcae56a,1358609905,27.977546000000004,-80.936006,0,34739.0
2019-09-30 01:29:13,4958589671582726883,fraud_Effertz LLC,entertainment,5.16,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,b7ae12f7772e7ce06bb3c881d266b942,1348968553,38.481154,-77.312501,0,22134.0
2019-01-16 08:35:04,3502377050801561,fraud_Keeling-Crist,misc_pos,83.28,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,811db7976f340e613a6b31014896dc12,1326702904,30.240305,-95.103523,0,77372.0
2019-07-23 20:18:28,3511378610369890,fraud_Graham and Sons,health_fitness,61.79,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,df20183a5b0011b63f64794978d4d05c,1343074708,34.207861,-86.03158499999999,0,35962.0
2019-02-23 02:53:45,5104807169438134,fraud_Shields Inc,grocery_net,56.46,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,d4dc5b43175b9851649a1ee4a7499fcc,1329965625,41.397054,-72.556694,0,6419.0
2019-07-22 16:14:04,376445266762684,"fraud_Witting, Beer and Ernser",home,44.96,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,fcb780088f763e78d12f218cf24a8be7,1342973644,41.03447,-101.204065,0,69165.0
2019-07-29 21:24:31,639095706599,fraud_Weber and Sons,food_dining,17.83,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,021e976ed772af0122946b141b90edea,1343597071,43.52192,-94.174877,0,50556.0
